scriptNumber,scriptType,name,dialog,select1,select2,select3,select4,select5,answer,image,cuttoon,비고,QuizNumber,SoundEffect,
0_1,nomal,여미,"어머나, 깜빡했네! 손님 머리 감겨드려야하는데, 호호호",,,,,,,8,,(한껏 들뜬 듯+아쉬운 느낌) ,,Null,
0_1,nomal,나리,이번에는 옆집 요미 옷가게로 렛츠 고! ,,,,,,,5,,,,Null,
0_1,Move,요미,<순간이동>,,,,,,,7,,,,Null,
0_1,nomal,요미,어서 오세요. 손님 여러분! 환영합니다.,,,,,,,7,,,,Null,
0_1,nomal,주인공,어? 방금 전에 헤어샵에서 만났는데!,,,,,,,9,,(속으로/혼잣말) ,,Null,
0_1,nomal,요미,후후후! 여미언니랑 똑같이 생겼죠? 난 여미 언니의 쌍둥이 동생 요미랍니다.,,,,,,,7,,,,Null,
0_1,nomal,요미,난 요미 옷가게를 하고 있어요. 매력 만점 멋쟁이가 되고 싶다면 요미의 옷을 입어보세요! 후후후  ,,,,,,,7,,,,Null,
0_1,nomal,주인공,저도 멋쟁이가 될 수 있을까요?,,,,,,,9,,,,Null,
0_1,nomal,요미,물론이죠. 요미 옷가게에는 불가능이란 없답니다! ,,,,,,,7,,(말을 자르며),,Null,
0_1,nomal,요미,손님은 어떤 옷 스타일을 원하나요? ,,,,,,,7,,,,Null,
0_1,nomal,주인공,저는 편하고 멋진 옷이요.,,,,,,,9,,,,Null,
0_1,nomal,요미,"Name에게 딱 어울리는 옷을 찾아볼까요? 오, 이거 좋아요. 이 옷을 한번 입어보세요. ",,,,,,,7,,(옷 두어가지를 대보며),,Null,
0_1,nomal,나리,"우아~!  멋지다, 멋져! ",,,,,,,5,,,,Null,
0_1,nomal,나리,"아참, 옷 구경을 하다가 깜빡했잖아. 요미 언니! 저희는 가볼게요. ",,,,,,,5,,,,Null,
0_1,nomal,요미,"후후후, 가기 전에 이것만은 꼭 잊지마세요! ",,,,,,,7,,(아쉬워하며) ,,Null,
0_1,nomal,요미,옷을 사고 싶을 땐 요미에게 말을 걸어주세요.,,,,,,,7,,,,Null,
0_1,nomal,요미,지금 입고 있는 옷을 바꾸고 싶다면 왼쪽에 있는 거울 앞에서 점프 버튼을 꾸욱! 눌러주세요.,,,,,,,7,,,,Null,
0_1,nomal,요미,"원하는 옷을 마음껏 골라입을 수 있답니다.  요미옷가게! 언제든 찾아주세요, 후후후!",,,,,,,7,,,,Null,
0_1,nomal,나리,"여미 언니, 요미 언니를 만나면 용돈을 많이 쓰게 된다니까!   ",,,,,,,5,,,,Null,
0_1,nomal,나리,물건을 살 땐 세 번 생각하기. 다람. ,,,,,,,5,,,,Null,
0_1,nomal,주인공,나도 명심할게. ,,,,,,,9,,,,Null,
0_1,nomal,나리,이번엔 내가 제일 좋아하는 곳! 놀이터로 출발!,,,,,,,5,,(이동 -> 도착) ,,Null,
0_1,Move,나리,<순간이동>,,,,,,,5,,,,Null,
0_1,nomal,나리,"언제나 나를 반겨주는 놀이터! 이곳에 오면 가슴이 설레, 두근 두근!",,,,,,,5,,,,Null,
0_1,nomal,주인공,"우아, 놀이터가 넓어서 마음껏 운동 할 수 있겠는 걸.",,,,,,,9,,(동의하는 듯),,Null,
0_1,nomal,힘찬,나리야! 오늘도 같이 운동하자.,,,,,,,1,,,,Null,
0_1,nomal,나리,좋아! 그 전에 새친구를 소개할게. 오늘부터 우리 섬에 살게 된 P_name이야.,,,,,,,5,,,,Null,
0_1,nomal,주인공,"안녕, 만나서 반가워.",,,,,,,9,,,,Null,
0_1,nomal,힘찬,나도 반갑다. 내 이름은 힘찬.,,,,,,,1,,,,Null,
0_1,nomal,힘찬,"운동 좋아하냐? 난 무지 무지 무진장 좋아한다. 셋이서 하면 더 신나겠다, 우하하",,,,,,,1,,,,Null,
0_1,nomal,나리,"마을 구경을 하고나서 셋이서 운동하면 더 재밌을 거야. 힘찬아, 나중에 봐.",,,,,,,5,,,,Null,
0_1,nomal,힘찬,운동하고 싶으면 나 힘찬이한테 말을 걸어. ,,,,,,,1,,,,Null,
0_1,nomal,힘찬,그러면 나랑 미니게임도 할 수 있다. 우하하.,,,,,,,1,,,,Null,
0_1,nomal,힘찬,"미니게임 종류는 네 가지인데, 한번 게임을 하려면 체력(하트)1이 소모되지. 힘찬이랑 힘차게 놀았으니까!",,,,,,,1,,,,Null,
0_1,nomal,힘찬,그래도 걱정마. 체력(하트)는 하루가 지나면 다시 회복되거든.,,,,,,,1,,,,Null,
0_1,nomal,힘찬,"보상으로 코인도 주니까, 앞으로 나랑 신나게 운동하자! 약속?",,,,,,,1,,,,Null,
0_1,nomal,주인공,난 운동을 안해봤는데 힘찬이랑 하면 왠지 운동이 좋아질 것 같아.,,,,,,,9,,,,Null,
0_1,nomal,나리,"자, 이번에는 연못 구경을 시켜줄게. 고고~",,,,,,,5,,,,Null,
0_1,Move,나리,<순간이동>,,,,,,,5,,(연못 도착) ,,Null,
0_1,nomal,나리,"여기가 연못이야! 연못을 잘 보면 각종 곤충들이랑 개구리, 도마뱀을 볼 수 있어! ",,,,,,,5,,,,Null,
0_1,nomal,주인공,"와, 신기하다! 연못에서 낚시도 할 수 있니?",,,,,,,9,,,,Null,
0_1,nomal,나리,P_name이 낚시 좋아하는 구나! 그럼 나랑 낚시대결 어때? ,,,,,,,5,,,,Null,
0_1,nomal,주인공,낚시 대결? 좋아! 낚시라면 나도 자신있다구. 그럼 다음에 나랑 낚시대결 하는거야!,,,,,,,9,,,,Null,
0_1,nomal,나리,"이것으로 희망둥둥섬 소개를 마칠게. 에휴, 계속 돌아다녔더니 배도 고프고 목도 마르네.",,,,,,,5,,,,Null,
0_1,Move,나리,<순간이동>,,,,,,,5,,(집 근처 상점을 발견하곤),,Null,
0_1,nomal,나리,"아차, 편의점을 소개 안했네",,,,,,,5,,,,Null,
0_1,nomal,주인공,여기가 편의점이구나. 와~ 물건이 엄청 많아.,,,,,,,9,,,,Null,
0_1,nomal,나리,정말 감동적이지 않니? 여러가지 씨앗들도 팔아. 집을 멋지게 장식할 수 있는 생활용품도 팔고.  ,,,,,,,5,,,,Null,
0_1,nomal,나리,"더 놀라운 건, 뽑기기계가 있다는 점. 뽑기로는 목공방과 의상실에서도 살 수 없는 희귀한 아이템을 살 수 있지!",,,,,,,5,,,,Null,
0_1,nomal,주인공,"우와, 멋진걸?",,,,,,,9,,,,Null,
0_1,nomal,나리,다음에 나랑 뽑기 같이 하자. 그럼 이제 P_name이 집으로 갈까?,,,,,,,5,,,,Null,
0_1,Move,나리,<순간이동>,,,,,,,5,,(집 도착/집 앞 우체통에서),,Null,
0_1,nomal,나리,오른쪽 위에 있는 편지 모양 버튼 보이지? 그게 우편함이야. 다람.,,,,,,,5,,,,Null,
0_1,nomal,나리,우편함에서 주민들이 P_name에게 보낸 편지(퀘스트)랑 공지사항을 확인할 수 있어.,,,,,,,5,,,,Null,
0_1,nomal,주인공,그렇다면 매일매일 확인해야겠는 걸.,,,,,,,9,,,,Null,
0_1,tutorial,나리,좋은 생각! 매일 새편지가 도착하니까 꼭 확인해. 사용법이 궁금하지? 우편함을 꾹 눌러봐. ,,,,,,,5,,,,Null,
0_1,nomal,나리,띵동! 편지 도착! 도착한 편지(퀘스트)를 누르면 내용을 볼 수 있어.,,,,,,,5,,,,Null,
0_1,nomal,나리,띵동! 완료한 퀘스트는 보상을 받거든. '보상받기' 버튼 누르기 잊지마. ,,,,,,,5,,,,Null,
0_1,nomal,나리,P_name아! 편지를 보내 볼게. 내가 알려준 방법대로 해봐.,,,,,,,5,,,,Null,
0_2,nomal,주인공,"아, 편지 빨리 받아보고 싶다. 나리야! 오늘 도와줘서 고마워. ",,,,,,,9,,,,Null,
0_1,nomal,나리,P_name 덕분에 나도 즐거웠어. 다람. ,,,,,,,5,,,,Null,
0_1,nomal,주인공,"나리야, 보답으로 우리집에 초대할게. ",,,,,,,9,,,,Null,
0_1,nomal,나리,"와우! 초대를 받았으니, 머리도 하고 새 옷도 사야겠다. 다람. ",,,,,,,5,,,,Null,
0_1,Move,end,<순간이동>,,,,,,,0,,,,Null,
1_1,nomal,하미,"하이, 새 친구! 우리 서로 자기 소개할까? ",,,,,,,3,,,,Null,
1_1,nomal,주인공,"안녕, 내 이름은 P_name고, 희망둥둥섬에 새로 이사왔어.",,,,,,,9,,,,Null,
1_1,nomal,하미,"난 농사짓는 하미. 요리하는 거 좋아, 먹는 건 더 좋아.  ",,,,,,,3,,,,Null,
1_1,nomal,하미,P_name은 어때? 요리하는 거 좋아해?,,,,,,,3,,,,Null,
1_1,nomal,주인공,모르겠어. 요리를 해 본적이 없어서…,,,,,,,9,,,,Null,
1_1,nomal,하미,먹는 거는 좋아해?  오늘 뭐 먹었니?,,,,,,,3,,,,Null,
1_1,nomal,주인공,빵만 먹었는데. 별로 먹고 싶지 않았거든.,,,,,,,9,,,,Null,
1_1,nomal,하미,에잉 뭐야? 골고루 잘 먹는 게 얼마나 중요한데! 필수 영양소라고 들어봤니?,,,,,,,3,,,,Null,
1_1,nomal,주인공,필수 영양소? 그게 뭔데?,,,,,,,9,,,,Null,
1_1,nomal,하미,필수 영양소란 우리 몸에 꼭 필요한 영양소를 말해.,,,,,,,3,,,,Null,
1_1,nomal,하미,"탄수화물, 단백질, 지방, 비타민, 무기질, 물!  이렇게 여섯 가지 영양소야. ",,,,,,,3,,,,Null,
1_1,nomal,하미,건강하려면 이 필수 영양소를 골고루 먹어야한다구.,,,,,,,3,,,,Null,
1_1,nomal,하미,삐용 삐용! 빵만 먹은 P_name의 몸에 필수 영양소가 부족합니다. ,,,,,,,3,,,,Null,
1_1,nomal,주인공,헉? 그럼 어떡해? ,,,,,,,9,,,,Null,
1_1,nomal,하미,괜찮아. 이제부터라도 골고루 잘 먹으면 되니까.,,,,,,,3,,,,Null,
1_1,nomal,하미,띠링띠링! 하미가 골고루 맛있게 잘 먹는 방법을 알려줄게.,,,,,,,3,,,,Null,
1_1,cuttoon,하미,이 식품구성 자전거를 봐봐.,,,,,,,3,0,,,Null,
1_1,cuttoon,하미,"여기 보면 곡류, 고기'생선'계란'콩류, 채소류와 과일류, 우유와 유제품류, 그리고 물이 있지?",,,,,,,3,0,전체,,Null,
1_1,cuttoon,하미,"하루에 세 번이나 네번, 밥이나 빵같은 곡류랑 고기'생선'계란'콩을 꼭 챙겨먹기!",,,,,,,3,1,"곡류, 고기생선류",,Null,
1_1,cuttoon,하미,채소는 식사할 때마다 한두 가지 꼭 챙겨먹기!,,,,,,,3,2,채소류,,Null,
1_1,cuttoon,하미,과일은 하루에 한개나 두 개 꼭 챙겨먹기!,,,,,,,3,3,과일류,,Null,
1_1,cuttoon,하미,"우유나 치즈, 요구르트는 하루에 한번이나 두 번 꼭 챙겨먹기! ",,,,,,,3,4,유제품류,,Null,
1_1,cuttoon,하미,그리고 물은 하루에 여섯 컵 정도 꼭 마시기!,,,,,,,3,5,물,,Null,
1_1,nomal,하미,"빵을 먹을 때도 고기나 계란, 샐러드나 과일 등을 함께 먹어야 해? 알았지?",,,,,,,3,,,,Null,
1_1,nomal,주인공,"어, 알았어. 근데, 챙겨먹는 게 좀 어려워... ",,,,,,,9,,,,Null,
1_1,nomal,하미,"그래, 그럴 거야. 하지만 노력하면 할 수 있어. 아자! 아자! ",,,,,,,3,,,,Null,
1_1,nomal,하미,영양에 대해 궁금하면 언제든지 하미에게 물어봐. ,,,,,,,3,,,0,Null,
1_1,end,end,영양에 대해 궁금하면 언제든지 하미에게 물어봐. ,,,,,,,3,,,0,Null,
1_2,quiz,하미,퀴즈타임! 빵은 식품구성 자전거 중에서 어떤 종류에 속할까요?,,,,,,1,3,,,1,Null,
1_2,choice,주인공,"와, 맞혔다.",곡류,고기·생선·계란·콩류,채소류,과일류,우유·유제품류,,9,,,,Null,
1_2,quiz,하미,다음 중 올바른 식사법은 무엇일까요?,,,,,,4,3,,,2,Null,
1_2,choice,주인공,"앗싸, 또 맞혔다! ",최대한 빨리 밥을 먹는다.,반찬을 주로 먹는다.,식사 중에 틈틈이 물을 마신다.,각 영양소 별로 골고루 먹는다.,맛있는 것만 먼저 골라 먹는다.,,9,,,,Null,
1_2,ReloadEnd,하미,"오, 대단해. 다음에도 흥미진진한 영양이야기 들려줄게. ",,,,,,,3,,,,Null,
1_3,nomal,하미,"오, 대단해. 다음에도 흥미진진한 영양이야기 들려줄게. ",,,,,,,3,,,,Null,
1_3,end,end,z ,,,,,,,3,,,,Null,
2_1,nomal,힘찬,드디어 왔다! 여기서 Name를 기다리고 있었다구.,,,,,,,1,,,,Null,
2_1,nomal,주인공,힘찬이가 날 기다리고 있었다니 기뻐.,,,,,,,9,,(멋쩍은 듯),,Null,
2_1,nomal,힘찬,운동은 혼자 보다 둘이서 하는 게 더 신나니까. 우하하,,,,,,,1,,,,Null,
2_1,nomal,힘찬,오늘은 스트레칭으로 몸을 풀자. 준비 됐니?,,,,,,,1,,,,Null,
2_1,nomal,주인공,어. 준비 됐어.,,,,,,,9,,,,Null,
2_1,nomal,힘찬,"참참, 운동을 할때는 반드시 부모님과 함께 하고, 인증도 받아, 꼭꼭. ",,,,,,,1,,,,Null,
2_1,video,힘찬,"먼저, 아빠다리를 하고 앉아서 아랫배에 힘을 잔뜩 모아봐! 으랏차차!                             그 다음, 머리 위에서 누군가 내 머리를 쑤욱 잡아당긴다고 상상해봐. 그러면 허리가 쭈욱 펴져. 그리고 으쓱으쓱 양쪽 어깨는 쫘악 펴보자. 아래턱은 몸쪽으로 잡아당기구.                                                                                                            ",,,,,,,1,0,,,Null,
2_1,videoEnd,힘찬,"다음 동작도 따라해봐, 실시! ",,,,,,,1,,,,Null,
2_1,video,힘찬,"먼저, 아빠다리를 하고 앉아서 아랫배에 힘을 잔뜩 모아봐! 으랏차차!                             그 다음, 머리 위에서 누군가 내 머리를 쑤욱 잡아당긴다고 상상해봐. 그러면 허리가 쭈욱 펴져. 그리고 으쓱으쓱 양쪽 어깨는 쫘악 펴보자. 아래턱은 몸쪽으로 잡아당기구.                                                                                                            ",,,,,,,1,1,,,Null,
2_1,videoEnd,힘찬,"다음 동작도 따라해봐, 실시! ",,,,,,,1,,,,Null,
2_1,video,힘찬,"먼저, 아빠다리를 하고 앉아서 아랫배에 힘을 잔뜩 모아봐! 으랏차차!                             그 다음, 머리 위에서 누군가 내 머리를 쑤욱 잡아당긴다고 상상해봐. 그러면 허리가 쭈욱 펴져. 그리고 으쓱으쓱 양쪽 어깨는 쫘악 펴보자. 아래턱은 몸쪽으로 잡아당기구.                                                                                                            ",,,,,,,1,2,,,Null,
2_1,videoEnd,주인공,휴~ 생각보다 어렵지 않네. 몸이 가벼워진 것 같아.,,,,,,,9,,,,Null,
2_1,nomal,힘찬,나이스! 다음에는 더 신나는 운동을 하자. 우하하,,,,,,,1,,,,Null,
2_1,end,end,end,,,,,,,1,,,,Null,
3_1,nomal,이장,P_name이 왔구나! 잘 지냈지? (인사) 희망!,,,,,,,4,,,,Null,
3_1,nomal,주인공,"둥둥! 네, 잘 지냈어요..",,,,,,,9,,(기운 없어보이는 표정으로),,Null,
3_1,nomal,이장,정말 잘 지냈니? 내 눈에는 P_name이가 고민이 있어 보이는데.,,,,,,,4,,,,Null,
3_1,nomal,주인공,"앗, 깜짝 놀람!  제가 고민이 있는 지 어떻게 아셨어요?",,,,,,,9,,,,Null,
3_1,nomal,이장,척 보면 알지. 내 별명이 고민 척척 해결사란다. ,,,,,,,4,,,,Null,
3_1,nomal,이장,어서 말해보렴. 속시원히 고민을 해결해줄테니. ,,,,,,,4,,(장난스럽게) ,,Null,
3_1,nomal,주인공,저는 고민을 말해본 적이 없어서 말하기가 어려워요...,,,,,,,9,,,,Null,
3_1,nomal,주인공,부끄럽고 용기가 나지 않아요…,,,,,,,9,,,,Null,
3_1,nomal,이장,"지금 말하기 어려우면 나중에 해도 된단다. 괜찮아, 기다려줄게.",,,,,,,4,,,,Null,
3_1,cuttoon,주인공,…. 제가 아파서 병원에 오래 입원해 있어서 친구가 별로 없어요. ,,,,,,,9,0,인트로 0_1 컷툰 재활용,,Null,
3_1,nomal,주인공,"그래서 이곳에서 몸도 튼튼해지고 친구들이랑 친해지고 싶었거든요. 근데, 며칠 전에 나리랑 낚시를 갔는데요...",,,,,,,9,,,,Null,
3_1,cuttoon,나리,P_name아! 연못에서 낚시할래? ,,,,,,,5,1,과거 나리와 싸우는 장면 나리와 낚시를 갔지만 나리만 잘 잡고 자기는 별 소득이 없자 괜히 짜증냄.,,Null,
3_1,Dcuttoon,주인공,좋아. 우리끼리 낚시 대결 해보자. ,,,,,,,9,,,,Null,
3_1,cuttoon,나리,앗싸! 내가 또 잡았다. 다람.,,,,,,,5,2,,,Null,
3_1,cuttoon,주인공,"에이, 재미없어. 난 한 마리도 못 잡았잖아. 나 집에 갈래, 힝!",,,,,,,9,3,,,Null,
3_1,Dcuttoon,나리,P_name아! 그렇다고 혼자 가버리면 어떡해? ,,,,,,,5,3,,,Null,
3_1,nomal,주인공,"그날 제가 나리한테 잘못했더라고요. 근데, 나리한테 사과를 못하겠어요.",,,,,,,9,,,,Null,
3_1,nomal,이장,음… 나리랑 그런 일이 있었구나. ,,,,,,,4,,,,Null,
3_1,nomal,이장,P_name가 병이 낫기 위해 노력을 많이 했던 것처럼,,,,,,,4,,,,Null,
3_1,nomal,이장,친구랑 친해지기 위해서도 많은 노력이 필요하단 말씀! ,,,,,,,4,,,,Null,
3_1,nomal,이장,고민 해결 척척! 친구랑 사이좋게 대화하는 법을 알려주마. 이대로 하면 나리와 다시 잘 지낼 수 있을 거란다.,,,,,,,4,,(생각에 잠긴 듯),,Null,
3_1,nomal,주인공,"와, 정말요? 얼른 알려주세요.",,,,,,,9,,,,WhatThat,
3_1,nomal,이장,바로 I-message(아이메시지)라는 방법! 친구에게 나의 느낌을 솔직하게 말한다! ,,,,,,,4,,,,Null,
3_1,nomal,이장,친구끼리 서로의 마음을 이해할 수 있는 좋은 방법이지.,,,,,,,4,,,,Null,
3_1,nomal,이장,방법은 아주 간단해. 내가 느낀 것을 친구에게 그대로 말하는 거란다.,,,,,,,4,,,,Null,
3_1,nomal,이장,P_name가 나리에게 솔직하게 말하는 거지. 나리만 물고기를 잡고 나는 한 마리도 못 잡아서 질투가 났었어. ,,,,,,,4,,,,Null,
3_1,nomal,이장,이렇게 솔직하게 말하면 친구가 P_name의 마음을 오해없이 받아들일 수 있거든.,,,,,,,4,,,,Null,
3_1,nomal,이장,나리에게 솔직하게 말할 수 있겠니?,,,,,,,4,,,,Null,
3_1,nomal,주인공,못 할 것 같아요…  어떡해요? ,,,,,,,9,,(곰곰이 생각하다가) ,,Hing,
3_1,nomal,이장,이럴 때 연습이 필요한 거란다. 같이 연습해보자꾸나. ,,,,,,,4,,,,Null,
3_1,end,end,이럴 때 연습이 필요한 거란다. 같이 연습해보자꾸나. ,,,,,,,5,,,,Null,
3_2,quiz,이장,연습 타임! 친구가 나에게 선물을 주었어요. 어떻게 대답할까요?,,,,,,3,4,,,3,Null,
3_2,choice,주인공,잘했어!,빈칸,네가 선물을 주다니 놀라운데!!,필요했었는데 선물로 받아서 정말 고마워.,너는 정말 좋은 친구야.,빈칸,,9,,,,Null,
3_2,quiz,이장,연습 타임! 내가 아끼는 물건을 친구가 망가뜨렸어요. 친구에게 나의 마음을 어떻게 표현할까요?,,,,,,4,4,,,4,Null,
3_2,choice,주인공,잘했어. 정말 잘했어.,빈칸,너 정말 나쁜 아이구나! 당장 사과해!,정말 너무해! 이걸 부수면 어떡해.,너무 아까워서 내 마음이 아파. ,빈칸,,9,,,,Null,
3_2,nomal,이장,"딩동댕, 연습 문제 통과. 자, 이제 진짜로 나리에게 사과해볼까?",,,,,,,4,,,,Null,
3_2,nomal,주인공,"네, 해볼 게요… 할 수 있을 것 같아요...",,,,,,,9,,,,Null,
3_2,quiz,주인공,나리에게 사과의 쪽지를 쓸 거예요. 어떻게 쓰면 될까요? ,,,,,,2,9,,,5,Null,
